pac_id,id,name,total,pacs,individuals,release_date,traitor_id,traitor_name,traitor_state,traitor_chamber
         ,D000030608,Unilever,5600,0,5600,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Wentzville School District,5600,0,5600,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00193631,D000000359,Farm Credit Council,5500,5500,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Hsc Industrial Coatings,5500,0,5500,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,D000037807,State of Missouri,5401,0,5401,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,D000035805,Mercy Hospital,5400,0,5400,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00028787,D000000252,National Cattlemen's Beef Assn,5250,5000,250,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00109017,D000000076,AT&T Inc,5089,5000,89,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00248716,D000000461,Comcast Corp,5005,5000,5,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00284885,D000000419,Home Depot,5004,5000,4,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00426775,D000000672,Charter Communications,5002,5000,2,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00131185,D000000233,Aircraft Owners & Pilots Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00027532,          ,American Maritime Officers,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00255752,D000000199,American Society of Anesthesiologists,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00410589,D000024686,Cerner Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00085316,D000000222,Cigna Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00448373,D000026537,Huck PAC,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00540187,D000027721,Innovation PAC,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00484451,          ,Keurig Dr Pepper,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00613489,D000022983,Missouri Farm Bureau,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00040998,D000000080,National Auto Dealers Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00376343,D000027833,National Corn Growers Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00076182,D000027897,National Turkey Federation,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00379628,D000028057,Nucor Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00236778,D000022172,Owner-Operator Independent Drivers Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00450692,D000046017,Poet LLC,5000,5000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00281212,D000000583,BAE Systems,4009,4000,9,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00546234,D000000369,Leidos Inc,4002,4000,2,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00361758,          ,T-Mobile USA,4002,4000,2,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00093963,D000000132,Archer Daniels Midland,4000,4000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,D000043725,"Humphrey, Farrington & McClain",4000,0,4000,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00032698,D000000261,Independent Community Bankers of America,4000,4000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,D000061969,Kanakuk Kamps,4000,0,4000,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,D000037401,Scalise for Congress,4000,4000,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,D000030673,University of Missouri,3852,0,3852,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Ludwikoski & Assoc,3850,0,3850,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Creative Consumer Concepts,3800,0,3800,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Dunafon Management,3800,0,3800,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Winco Fireworks,3800,0,3800,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,D000042675,Hodgdon Powder,3700,0,3700,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Missouri Vein Care,3700,0,3700,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00186288,D000000079,Verizon Communications,3502,3500,2,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Integrity Homecare,3500,0,3500,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C90020850,D000000431,National Cotton Council,3500,3500,0,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
         ,          ,Aon,3300,0,3300,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00080515,D000019828,Emerson Electric,3100,2500,600,2020-12-26 00:00:00 +0000,N00031005,Vicky Hartzler,Mo.,House 
C00361758,          ,T-Mobile USA,25000,25000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000055134,Ozarks Coca-Cola Bottling,21800,0,21800,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00109017,D000000076,AT&T Inc,20000,20000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00426775,D000000672,Charter Communications,20000,20000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00236489,D000000186,Koch Industries,20000,20000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00009985,D000000202,National Assn of Broadcasters,15650,15000,650,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00248716,D000000461,Comcast Corp,15000,15000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00039578,D000000433,Council of Insurance Agents & Brokers,15000,15000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00010082,D000022131,NCTA The Internet & Television Assn,15000,15000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00039040,D000029842,Whirlpool Corp,15000,15000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00022343,D000000181,Independent Insurance Agents & Brokers of America,13000,13000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00076182,D000027897,National Turkey Federation,13000,13000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00343137,          ,American Assn of Orthopaedic Surgeons,12500,11500,1000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,Pinegar Sales                                     ,11200,0,11200,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00085316,D000000222,Cigna Corp,11000,11000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000032623,Civic Service Inc,10600,0,10600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,Thompson Sales Co,10400,0,10400,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00110338,D000000219,American Crystal Sugar,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00262295,D000000394,CTIA,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00428052,D000027353,Majority Cmte PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00283135,D000022129,National Assn of Health Underwriters,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00040998,D000000080,National Auto Dealers Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00163048,D000000783,National Community Action Foundation,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00016683,D000000138,Pfizer Inc,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00344648,D000022218,Rely on Your Beliefs,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00122101,D000000757,Safari Club International,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00186288,D000000079,Verizon Communications,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00040394,D000000480,Williams Companies,10000,10000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000035554,Mahaffey Enterprises,9300,0,9300,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00002972,D000000153,National Rural Electric Cooperative Assn,9000,9000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00206136,D000023888,Ameren Corp,8500,8500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000053552,Med-Pay Inc,8000,0,8000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000060269,Bass Pro Shops,7600,0,7600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00391979,D000026473,Herzog Contracting,7600,2000,5600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00140061,D000000293,American College of Emergency Physicians,7500,7500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00024968,D000000194,American Optometric Assn,7500,7500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00145623,D000024021,American Staffing Assn,7500,7500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00251876,D000000391,Amgen Inc,7500,7500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00340943,D000021951,DaVita Inc,7500,7500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00088591,D000000170,Northrop Grumman,7500,7500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00274431,D000000348,UnitedHealth Group,7500,7500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00251751,D000027296,Lowe's Companies,7000,7000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00108035,D000022105,McKesson Corp,7000,7000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00244863,D000022139,National Roofing Contractors Assn,7000,7000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00163212,D000028189,Outdoor Amusement Business Assn,7000,7000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000000662,WPP Group,6850,500,6350,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00442913,D000024518,Burns & McDonnell,6500,6500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00095869,D000000297,Edison Electric Institute,6500,6500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00004473,D000022141,NTCA/Rural Broadband Assn,6500,6500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00035204,D000000379,Energy Marketers of America,6000,6000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000021982,Fierce Government Relations,6000,0,6000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00024869,D000000125,General Electric,6000,6000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00076810,D000000155,General Motors,6000,6000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000069690,Husch Blackwell Strategies,6000,0,6000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000021767,National Amusements Inc,6000,6000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00109546,D000022303,Valero Energy,6000,6000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,Bristol Manufacturing,5600,0,5600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,Bryan Properties,5600,0,5600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000034313,Harbour Group,5600,0,5600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000022017,Harbour Group Industries,5600,0,5600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000030271,TAMKO Building Products,5600,0,5600,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00034157,D000000126,AFLAC Inc,5500,5500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000061899,Jeffrey J Kimbell & Assoc,5500,0,5500,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00360354,D000023883,Amazon.com,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00359539,D000021821,American Academy of Dermatology Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C30002851,D000000087,American Bankers Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C30002430,D000000365,American Chemistry Council,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00010868,D000000682,American Council of Engineering Cos,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00255752,D000000199,American Society of Anesthesiologists,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00250399,D000021853,Automotive Free International Trade PAC           ,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00281162,          ,Bayer Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00142711,D000000100,Boeing Co,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C70005798,D000000136,Credit Union National Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00204099,D000000408,Deere & Co,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00080515,D000019828,Emerson Electric,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00219642,          ,Enterprise Rent-A-Car,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00227744,D000000098,Ernst & Young,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00379768,D000033552,Experian,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00411454,D000025840,FLIR Systems,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00062646,D000000467,General Mills,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000034296,Hamra Enterprises,5000,0,5000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000034339,Hart Health Strategies,5000,0,5000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00325092,D000064813,Huntington Ingalls Industries,5000,0,5000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00496307,D000023121,Marathon Petroleum,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00341701,D000027787,National Agricultural Aviation Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C70002563,D000000062,National Assn of Realtors,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00531590,          ,Patriots In Action,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00042002,          ,Reynolds American,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00423236,          ,Sunovion Pharmaceuticals,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00431403,D000029716,Vote to Elect Republicans Now PAC,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00093054,D000000367,Walmart Inc,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,Wehr Johnson Properties,5000,0,5000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00117424,D000067804,WestRock Co,5000,5000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000060861,Crossroads Strategies,4500,0,4500,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00693002,D000071760,Fox Corp,4500,4500,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00300178,D000019743,Wells Fargo,4500,0,4500,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C90019456,D000000154,American Academy of Ophthalmology,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00122499,D000023906,American Academy of Physician Assistants,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00000422,D000000068,American Medical Assn,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00355677,D000024369,Biotechnology Innovation Organization,4000,2500,1500,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00346353,          ,CRH Americas,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00548198,D000068724,Electronic Transactions Assn,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,Empire-Capitol Strategies,4000,0,4000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00078451,D000000165,General Dynamics,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000052164,Ingram Enterprises,4000,0,4000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00128231,D000000482,International Dairy Foods Assn,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00299321,D000000193,MGM Resorts International,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00238725,D000000285,National Air Traffic Controllers Assn,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,Ridewell Suspensions,4000,0,4000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000037401,Scalise for Congress,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00144774,D000000168,Southern Co,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,          ,State Bank of Southwest Mo,4000,0,4000,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
C00064766,D000000081,United Parcel Service,4000,4000,0,2020-12-26 00:00:00 +0000,N00030676,Billy Long,Mo.,House 
         ,D000033165,Diamond Pet Foods,40900,0,40900,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00388827,D000066716,Rock Holdings,31900,20000,11900,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00386524,D000072145,Truist Financial,30000,30000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00144261,D000024101,Appraisal Institute,25500,25500,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C30002851,D000000087,American Bankers Assn                   ,22968,20000,2968,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00032698,D000000261,Independent Community Bankers of America,20500,20000,500,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00040535,D000000217,American Express,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00038604,D000000590,American Financial Services Assn,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00077321,D000000095,American Institute of CPAs,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00012914,D000000608,American Land Title Assn,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00692806,D000000310,American Property Casualty Insurance Assn,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00142596,          ,BBVA USA,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00326595,D000021891,Capital One Financial,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00039305,D000000071,Citigroup Inc,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00307249,D000021913,Citizens Financial Group,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
C00039578,D000000433,Council of Insurance Agents & Brokers,20000,20000,0,2020-12-26 00:00:00 +0000,N00030026,Blaine Luetkemeyer,Mo.,House 
